Customer_ID,Customer_Name,Stripe_ID,Revenue,Date
NET0222,Jamie Wilson,PAY0120,2934.475028560971,27/05/2027
NET0149,Jamie Thomas,PAY0313,4811.357714362422,28/05/2027
NET0447,Avery Thomas,PAY0245,4505.194242998457,29/05/2027
NET0873,Alex Moore,PAY0121,3811.6075750305345,30/05/2027
NET0852,Quinn Brown,PAY0843,3406.62438346732,31/05/2027
NET0600,Quinn Taylor,PAY0138,4396.79107997765,01/06/2027
NET0483,Morgan Brown,PAY0689,3682.4388177068413,02/06/2027
NET0076,Morgan Jackson,PAY0087,3073.976571377303,03/06/2027
NET0226,Morgan Anderson,PAY0605,4082.7145164622225,04/06/2027
NET0385,Alex Taylor,PAY0630,3683.294820709648,05/06/2027
NET0205,Casey Davis,PAY0305,3024.6995978297186,06/06/2027
NET0423,Riley Jackson,PAY0898,1057.0172510863379,07/06/2027
NET0994,Jordan Anderson,PAY0723,3017.0877045630227,08/06/2027
NET0243,Taylor Thomas,PAY0690,1365.9203000236857,09/06/2027
NET0101,Taylor Wilson,,3284.1682466734533,10/06/2027
NET0234,Riley Davis,,3095.850124279173,11/06/2027
NET0838,Casey Jackson,PAY0850,737.9347369657277,12/06/2027
NET0113,Riley Anderson,PAY0361,3066.0997245303693,13/06/2027
NET0798,Jordan Taylor,PAY0918,1352.2814279609438,14/06/2027
NET0236,Avery Thomas,PAY0849,2641.260614707131,15/06/2027
NET0843,Robin Brown,PAY0602,4535.889261096629,16/06/2027
NET0694,Taylor Jackson,PAY0402,1041.2742939751208,17/06/2027
NET0766,Morgan Wilson,PAY0626,4712.818144957479,18/06/2027
NET0204,Alex Anderson,PAY0398,1308.845306416567,19/06/2027
NET0430,Casey Thomas,PAY0612,585.3811259368905,20/06/2027
NET0334,Jamie Thomas,PAY0321,4040.406707123834,21/06/2027
NET0594,Jamie Wilson,PAY0655,1603.7901247561533,22/06/2027
NET0607,Jamie Brown,PAY0541,3675.2796603376305,23/06/2027
NET0456,Jordan Anderson,PAY0502,4494.451229333783,24/06/2027
NET0739,Avery Brown,PAY0687,2499.032612002758,25/06/2027
NET0241,Robin Johnson,PAY0269,4131.144608564282,26/06/2027
NET0073,Taylor Anderson,PAY0117,3230.846695169361,27/06/2027
NET0119,Casey Smith,PAY0469,2308.090393617888,28/06/2027
NET0528,Robin Smith,PAY0202,702.4263978870858,29/06/2027
NET0497,Robin Thomas,PAY0334,4378.8845107132165,30/06/2027
NET0030,Casey Davis,PAY0375,604.6846175924278,01/07/2027
NET0805,Robin Johnson,PAY0192,2466.5783890507073,02/07/2027
NET0952,Casey Davis,PAY0984,2367.213905664207,03/07/2027
NET0877,Alex Moore,PAY0819,4368.4178469744165,04/07/2027
NET0551,Jamie Moore,PAY0105,1928.2209591496692,05/07/2027
NET0054,Morgan Brown,PAY0592,1657.3000692547328,06/07/2027
NET0759,Alex Wilson,PAY0065,1015.9008086401038,07/07/2027
NET0107,Riley Brown,PAY0962,947.0013487190506,08/07/2027
NET0874,Riley Anderson,PAY0829,1256.701967001578,09/07/2027
NET0465,Quinn Smith,PAY0721,1148.1541381926102,10/07/2027
NET0777,Jamie Smith,PAY0964,1649.9953639311425,11/07/2027
NET0825,Jordan Davis,PAY0286,903.3285356612737,12/07/2027
NET0632,Morgan Thomas,PAY0211,1880.5739826317226,13/07/2027
NET0343,Quinn Thomas,PAY0220,2332.7439543138335,14/07/2027
NET0258,Robin Johnson,PAY0722,1261.3597159468513,15/07/2027
NET0446,Jordan Davis,PAY0005,3265.1394294578954,16/07/2027
NET0215,Jordan Johnson,PAY0399,1963.808132831456,17/07/2027
NET0292,Alex Davis,,622.2703658778427,18/07/2027
NET0373,Robin Jackson,PAY0607,763.2580201410462,19/07/2027
NET0661,Riley Johnson,PAY0461,2254.7287005510107,20/07/2027
NET0056,Jamie Anderson,PAY0203,1940.1865872820647,21/07/2027
NET0045,Quinn Thomas,PAY0629,2357.7026539932904,22/07/2027
NET0687,Alex Thomas,PAY0756,1958.9800585858843,23/07/2027
NET0164,Quinn Davis,PAY0030,2189.809212364992,24/07/2027
NET0181,Morgan Wilson,PAY0406,4224.836293963766,25/07/2027
NET0510,Robin Smith,PAY0443,1044.3481857586762,26/07/2027
NET0486,Quinn Moore,PAY0976,1411.51756106543,27/07/2027
NET0865,Taylor Jackson,PAY0656,3884.6018253752645,28/07/2027
NET0702,Robin Brown,PAY0191,3137.130845816508,29/07/2027
NET0153,Jamie Thomas,PAY0189,2718.4074840604935,30/07/2027
NET0816,Casey Johnson,PAY0645,3885.754903926668,31/07/2027
NET0116,Avery Thomas,PAY0415,2232.7190583356223,01/08/2027
NET0199,Avery Thomas,PAY0817,1017.866173474445,02/08/2027
NET0055,Avery Smith,PAY0238,772.8439005651622,03/08/2027
NET0284,Robin Anderson,PAY0474,2591.705899603999,04/08/2027
NET0214,Alex Taylor,PAY0437,2331.8440861594822,05/08/2027
NET0676,Casey Wilson,PAY0574,2678.7717948114796,06/08/2027
NET0642,Alex Moore,PAY0339,2333.7220538477286,07/08/2027
NET0789,Jamie Moore,PAY0164,1551.8320509181017,08/08/2027
NET0476,Taylor Johnson,PAY0566,4487.701532124003,09/08/2027
NET0225,Quinn Moore,PAY0179,1711.218822697838,10/08/2027
NET0520,Morgan Smith,PAY0529,4835.636095239051,11/08/2027
NET0553,Casey Thomas,PAY0250,3537.93843058342,12/08/2027
NET0780,Casey Brown,PAY0759,1608.4224315986207,13/08/2027
NET0884,Riley Anderson,PAY0169,2996.183525264107,14/08/2027
NET0371,Morgan Brown,PAY0820,4033.463839926355,15/08/2027
NET0634,Jamie Anderson,PAY0967,1870.7577888451915,16/08/2027
NET0098,Alex Wilson,PAY0979,2330.3566463807233,17/08/2027
NET0543,Taylor Smith,PAY0664,877.5876001138263,18/08/2027
NET0121,Taylor Smith,PAY0924,3361.095475047422,19/08/2027
NET0197,Casey Wilson,PAY0870,1415.5560808104804,20/08/2027
NET0242,Avery Taylor,PAY0024,4855.601807241526,21/08/2027
NET0572,Avery Anderson,PAY0118,2179.873492061934,22/08/2027
NET0005,Jordan Smith,PAY0728,4933.889219588395,23/08/2027
NET0429,Taylor Wilson,PAY0830,4019.1064819933968,24/08/2027
NET0357,Casey Smith,PAY0970,2918.9103341606024,25/08/2027
NET0309,Casey Wilson,PAY0308,2406.8860547697877,26/08/2027
NET0802,Jamie Moore,PAY0069,4601.717293248959,27/08/2027
NET0847,Robin Taylor,PAY0327,2532.839005351546,28/08/2027
NET0643,Riley Taylor,PAY0464,504.50476375890287,29/08/2027
NET0091,Casey Brown,PAY0714,2590.9342417494577,30/08/2027
NET0627,Riley Anderson,,4232.173031518494,31/08/2027
NET0512,Casey Thomas,PAY0449,1801.622546753025,01/09/2027
NET0735,Jordan Johnson,PAY0100,4874.3681181461925,02/09/2027
NET0185,Robin Johnson,PAY0488,502.4431926815776,03/09/2027
NET0611,Robin Jackson,PAY0926,4700.780672193678,04/09/2027
NET0039,Morgan Thomas,PAY0935,2669.8381694396076,05/09/2027
NET0932,Jordan Moore,PAY0534,3190.4048817530293,06/09/2027
NET0626,Jamie Johnson,PAY0212,4277.694747298881,07/09/2027
NET0179,Casey Wilson,PAY0804,2210.6908149763076,08/09/2027
NET0245,Jordan Anderson,,2081.3806413931698,09/09/2027
NET0422,Quinn Taylor,PAY0352,3344.9312333568455,10/09/2027
NET0462,Morgan Anderson,PAY0320,3133.216249071649,11/09/2027
NET0536,Casey Anderson,PAY0357,2796.4778972111703,12/09/2027
NET0278,Alex Moore,PAY0146,704.6812864122787,13/09/2027
NET0656,Quinn Taylor,PAY0748,3826.3232551768556,14/09/2027
NET0147,Jordan Smith,PAY0852,3033.867100735817,15/09/2027
NET0212,Jamie Taylor,PAY0119,1852.8725683966125,16/09/2027
NET0130,Casey Thomas,PAY0980,2278.87205513516,17/09/2027
NET0709,Morgan Smith,PAY0426,1053.3963422271718,18/09/2027
NET0488,Morgan Jackson,PAY0303,1128.4262073251007,19/09/2027
NET0792,Riley Smith,PAY0108,3004.155866762218,20/09/2027
NET0812,Morgan Johnson,PAY0495,1757.5623426754532,21/09/2027
NET0827,Taylor Moore,PAY0026,2443.830944216443,22/09/2027
NET0711,Casey Taylor,,3247.003892598235,23/09/2027
NET0427,Quinn Smith,PAY0155,4808.377281645347,24/09/2027
NET0291,Quinn Brown,PAY0513,1932.3677381701189,25/09/2027
NET0909,Riley Moore,PAY0708,3569.4544818575537,26/09/2027
NET0979,Casey Anderson,PAY0603,2041.8586534132396,27/09/2027
NET0668,Jamie Jackson,PAY0696,1676.1224002270512,28/09/2027
NET0724,Morgan Thomas,PAY0791,3887.1230049795913,29/09/2027
NET0092,Casey Taylor,PAY0475,2537.2313650590113,30/09/2027
NET0184,Casey Wilson,PAY0401,1606.6772824544203,01/10/2027
NET0008,Taylor Johnson,PAY0384,4923.598762209505,02/10/2027
NET0007,Alex Brown,PAY0457,2037.3341213748417,03/10/2027
NET0083,Riley Thomas,PAY0227,2569.0970369835723,04/10/2027
NET0499,Robin Thomas,PAY0590,3197.8115027998206,05/10/2027
NET0901,Jamie Wilson,PAY0705,571.4357727250608,06/10/2027
NET0017,Jordan Anderson,PAY0595,3613.3027717602686,07/10/2027
NET0162,Taylor Jackson,PAY0572,3408.9948136371377,08/10/2027
NET0797,Jordan Anderson,PAY0532,509.2138107086745,09/10/2027
NET0386,Taylor Johnson,PAY0765,2644.380275303547,10/10/2027
NET0628,Morgan Johnson,PAY0523,4556.50247293043,11/10/2027
NET0648,Riley Brown,PAY0228,,12/10/2027
NET0868,Riley Johnson,PAY0265,2359.2336475927973,13/10/2027
NET0811,Casey Moore,PAY0101,4528.706797467207,14/10/2027
NET0103,Jamie Thomas,PAY0011,3664.8485377460356,15/10/2027
NET0137,Avery Wilson,PAY0109,3931.093586739599,16/10/2027
NET0042,Jordan Brown,PAY0441,2921.5915416566245,17/10/2027
NET0596,Morgan Moore,PAY0816,4042.873557249019,18/10/2027
NET0948,Avery Davis,PAY0340,3420.937742521607,19/10/2027
NET0250,Jamie Davis,PAY0771,848.8540233963872,20/10/2027
NET0450,Morgan Davis,PAY0410,639.263842378369,21/10/2027
NET0169,Riley Smith,PAY0972,4244.377390833606,22/10/2027
NET0567,Casey Thomas,PAY0694,3522.2588517017325,23/10/2027
NET0379,Quinn Moore,PAY0661,3525.1066092801852,24/10/2027
NET0714,Riley Thomas,PAY0577,2088.4762955768074,25/10/2027
NET0173,Morgan Jackson,PAY0046,4157.5156129426805,26/10/2027
NET0426,Jamie Johnson,PAY0628,4223.600757911048,27/10/2027
NET0776,Jordan Taylor,PAY0663,2110.8458320824775,28/10/2027
NET0145,Riley Thomas,PAY0171,1297.3398661327064,29/10/2027
NET0281,Robin Taylor,PAY0364,3955.846299629015,30/10/2027
NET0990,Quinn Johnson,PAY0681,3636.63560470253,31/10/2027
NET0065,Morgan Moore,PAY0674,537.9411918031974,01/11/2027
NET0344,Jamie Anderson,PAY0255,2582.1163927552316,02/11/2027
NET0178,Riley Thomas,PAY0788,4713.1153223548745,03/11/2027
NET0608,Casey Brown,PAY0112,2500.599455402306,04/11/2027
NET0047,Avery Jackson,PAY0088,1496.8434411596504,05/11/2027
NET0783,Morgan Brown,PAY0937,589.017513490427,06/11/2027
NET0219,Robin Thomas,PAY0654,1765.1051771826637,07/11/2027
NET0813,Alex Johnson,PAY0609,4646.2941034986825,08/11/2027
NET0857,Avery Brown,PAY0550,2110.194585187752,09/11/2027
NET0330,Jordan Brown,PAY0832,904.8493368421767,10/11/2027
NET0141,Morgan Moore,PAY0917,3260.492189329598,11/11/2027
NET0559,Taylor Moore,PAY0719,1864.3033961792678,12/11/2027
NET0590,Avery Wilson,PAY0369,3730.1428839204054,13/11/2027
NET0701,Jamie Wilson,PAY0810,1554.160747010529,14/11/2027
NET0124,Taylor Thomas,PAY0038,2722.1390221479105,15/11/2027
NET0333,Jordan Brown,PAY0557,2133.496304344998,16/11/2027
NET0412,Jordan Jackson,PAY0429,1763.403611017543,17/11/2027
NET0695,Avery Johnson,PAY0709,4570.284155519415,18/11/2027
NET0756,Avery Brown,PAY0891,3681.3560294145445,19/11/2027
NET0856,Quinn Jackson,PAY0943,1440.8884460636173,20/11/2027
NET0831,Morgan Brown,PAY0946,1382.3905730931897,21/11/2027
NET0346,Quinn Jackson,PAY0519,4195.055617935675,22/11/2027
NET0437,Casey Jackson,PAY0548,2282.3878079597603,23/11/2027
NET0208,Alex Smith,PAY0411,4414.62304627943,24/11/2027
NET0824,Jamie Smith,PAY0597,3060.9600413699845,25/11/2027
NET0285,Morgan Johnson,PAY0412,3816.8524101672747,04/08/2026
NET0013,Jamie Moore,PAY0828,1975.3113338651747,08/03/2027
NET0247,Robin Wilson,PAY0857,2125.7038976579393,11/03/2027
NET0516,Riley Thomas,PAY0743,3470.792775238565,21/12/2026
NET0944,Jamie Davis,PAY0019,2643.9785898339546,16/04/2026
NET0730,Avery Moore,PAY0649,4642.027662402974,08/01/2027
NET0155,Quinn Davis,PAY0770,2475.988074119128,17/11/2026
NET0503,Robin Brown,PAY0160,3062.43707785404,27/07/2026
NET0107,Riley Brown,PAY0962,947.0013487190506,08/07/2027
NET0978,Taylor Wilson,PAY0244,4716.375311107203,15/07/2025
NET0140,Casey Smith,PAY0841,1963.4732894742292,21/05/2027
NET0494,Avery Smith,PAY0074,4222.529708574954,16/05/2025
NET0401,Casey Smith,PAY0001,2122.895328942551,27/11/2026
NET0281,Robin Taylor,PAY0364,3955.846299629015,30/10/2027
NET0291,Quinn Brown,PAY0513,1932.3677381701189,25/09/2027
NET0098,Alex Wilson,PAY0979,2330.3566463807233,17/08/2027
NET0848,Jordan Anderson,PAY0404,4985.327465300896,06/12/2025
NET0116,Avery Thomas,PAY0415,2232.7190583356223,01/08/2027
NET0844,Jamie Brown,PAY0802,4207.153236365262,01/04/2027
NET0896,Riley Smith,PAY0757,1180.6913577060116,14/01/2026
NET0794,Alex Anderson,PAY0754,1488.6605526839508,01/09/2026
NET0102,Jamie Johnson,PAY0057,,22/08/2025
NET0028,Taylor Anderson,PAY0125,526.1241233529233,07/03/2026
NET0366,Riley Thomas,PAY0662,3159.6767400262042,10/08/2026
NET0127,Jordan Davis,PAY0390,3808.2744896471063,27/09/2025
NET0122,Jordan Taylor,PAY0338,2155.6406934973074,22/10/2025
NET0733,Taylor Johnson,PAY0442,4744.229639166199,10/06/2025
NET0559,Taylor Moore,PAY0719,1864.3033961792678,12/11/2027
NET0197,Casey Wilson,PAY0870,1415.5560808104804,20/08/2027
NET0083,Riley Thomas,PAY0227,2569.0970369835723,04/10/2027
