Customer_ID,Customer_Name,Metadata_SAL_ID,Amount,Currency,Date
PAY0520,Casey Taylor,SAL0265,"$1.803,50",USD,2042-09-26
PAY0840,Avery Smith,SAL0512,"€1.958,47",EUR,27/09/2042
PAY0779,Avery Moore,SAL0238,"€1,240.38",EUR,28/09/2042
PAY0129,Robin Wilson,SAL0151,"€1.193,94",EUR,29/09/2042
PAY0737,Jamie Taylor,SAL0818,$448.38,USD,"September 30, 2042"
PAY0695,Alex Brown,SAL0869,"€1.080,21",EUR,"October 01, 2042"
PAY0897,Riley Johnson,SAL0121,"€1.633,37",EUR,2042-10-02
PAY0093,Riley Thomas,SAL0581,"$956,20",USD,"October 03, 2042"
PAY0432,Quinn Moore,SAL0291,"$1,604.03",USD,04/10/2042
PAY0118,Avery Anderson,SAL0221,"$1.159,23",USD,05/10/2042
PAY0633,Riley Davis,SAL0548,"$1.782,87",USD,"October 06, 2042"
PAY0218,Morgan Brown,,"$1,995.40",USD,2042-10-07
PAY0915,Morgan Smith,SAL0861,€539.44,EUR,2042-10-08
PAY0795,Quinn Brown,SAL0933,€982.88,EUR,09/10/2042
PAY0390,Jordan Davis,SAL0022,"$1,502.32",USD,"October 10, 2042"
PAY0491,Morgan Thomas,SAL0074,€75.83,EUR,"October 11, 2042"
PAY0878,Jordan Brown,SAL0210,"$272,75",USD,"October 12, 2042"
PAY0017,Riley Anderson,SAL0110,€855.78,EUR,"October 13, 2042"
PAY0703,Taylor Wilson,SAL0811,"$1,767.86",USD,2042-10-14
PAY0848,Jamie Taylor,SAL0971,"$1.830,08",USD,2042-10-15
PAY0465,Quinn Davis,SAL0741,"€201,18",EUR,16/10/2042
PAY0106,Avery Moore,SAL0012,$67.53,USD,17/10/2042
PAY0012,Taylor Brown,SAL0676,"$320,65",USD,2042-10-18
PAY0621,Jordan Davis,SAL0840,"$1.824,06",USD,19/10/2042
PAY0324,Avery Wilson,,"€1,137.95",EUR,"October 20, 2042"
PAY0917,Morgan Moore,,"$492,33",USD,2042-10-21
PAY0097,Robin Jackson,SAL0203,"$1.130,66",USD,"October 22, 2042"
PAY0163,Avery Wilson,SAL0280,"$1.118,59",USD,23/10/2042
PAY0695,Alex Brown,SAL0869,€820.31,EUR,"October 24, 2042"
PAY0172,Quinn Smith,SAL0931,"€1.931,55",EUR,2042-10-25
PAY0998,Jamie Johnson,SAL0893,"$181,53",USD,26/10/2042
PAY0938,Alex Moore,SAL0610,$551.91,USD,2042-10-27
PAY0964,Jamie Smith,SAL0639,"$1,002.26",USD,"October 28, 2042"
PAY0708,Riley Moore,SAL0461,€875.12,EUR,2042-10-29
PAY0848,Jamie Taylor,SAL0971,"€1,424.03",EUR,"October 30, 2042"
PAY0437,Alex Taylor,SAL0442,"€1,219.26",EUR,"October 31, 2042"
PAY0484,Alex Jackson,SAL0838,"$1,410.18",USD,01/11/2042
PAY0143,Jordan Jackson,SAL0789,"$1,541.53",USD,2042-11-02
PAY0624,Casey Anderson,SAL0008,€663.06,EUR,"November 03, 2042"
PAY0398,Alex Anderson,SAL0141,"$1.221,60",USD,04/11/2042
PAY0066,Morgan Davis,SAL0547,"$964,64",USD,"November 05, 2042"
PAY0110,Casey Taylor,SAL0671,"$1.230,23",USD,06/11/2042
PAY0849,Avery Thomas,SAL0486,"$1,701.60",USD,07/11/2042
PAY0519,Quinn Jackson,SAL0591,"$1,626.55",USD,"November 08, 2042"
PAY0778,Jordan Moore,SAL0784,"€1,546.62",EUR,09/11/2042
PAY0844,Robin Johnson,,"€1.447,54",EUR,10/11/2042
PAY0150,Quinn Jackson,SAL0279,"€962,61",EUR,11/11/2042
PAY0913,Quinn Smith,SAL0682,"$1.698,26",USD,2042-11-12
PAY0335,Riley Taylor,SAL0083,"€617,38",EUR,2042-11-13
PAY0418,Riley Wilson,SAL0397,€656.06,EUR,"November 14, 2042"
PAY0922,Jamie Taylor,SAL0711,"$1,759.08",USD,15/11/2042
PAY0741,Quinn Davis,SAL0778,€622.12,EUR,"November 16, 2042"
PAY0786,Alex Smith,,"€506,56",EUR,17/11/2042
PAY0329,Quinn Jackson,SAL0725,"$1.612,15",USD,18/11/2042
PAY0394,Taylor Moore,,"€1.473,30",EUR,19/11/2042
PAY0857,Robin Wilson,SAL0785,"€1,794.29",EUR,20/11/2042
PAY0957,Casey Johnson,SAL0604,"€1,797.30",EUR,21/11/2042
PAY0794,Casey Brown,,"€1,634.21",EUR,"November 22, 2042"
PAY0225,Jordan Anderson,SAL0331,"$694,00",USD,23/11/2042
PAY0441,Jordan Brown,SAL0622,"€1.644,65",EUR,"November 24, 2042"
PAY0220,Quinn Thomas,SAL0564,"$1,298.43",USD,25/11/2042
PAY0323,Avery Jackson,SAL0923,$381.30,USD,"November 26, 2042"
PAY0085,Jordan Wilson,SAL0156,"$1,287.35",USD,"November 27, 2042"
PAY0942,Jamie Thomas,SAL0355,"€1.533,53",EUR,2042-11-28
PAY0585,Jamie Wilson,SAL0323,"€1.583,75",EUR,"November 29, 2042"
PAY0250,Casey Thomas,SAL0689,"$1.190,36",USD,2042-11-30
PAY0463,Casey Taylor,SAL0054,"€1.058,16",EUR,2042-12-01
PAY0684,Jamie Taylor,SAL0796,"$1.142,53",USD,"December 02, 2042"
PAY0132,Jamie Thomas,SAL0440,"€1.885,62",EUR,"December 03, 2042"
PAY0580,Taylor Johnson,SAL0142,"€673,76",EUR,"December 04, 2042"
PAY0194,Taylor Taylor,SAL0154,$714.38,USD,"December 05, 2042"
PAY0566,Taylor Johnson,SAL0550,"$990,05",USD,"December 06, 2042"
PAY0427,Robin Smith,SAL0653,"€863,60",EUR,07/12/2042
PAY0300,Quinn Moore,SAL0421,"€376,78",EUR,08/12/2042
PAY0037,Avery Johnson,SAL0226,"$93,72",USD,09/12/2042
PAY0809,Riley Smith,SAL0817,€184.45,EUR,2042-12-10
PAY0448,Riley Johnson,SAL0229,$330.65,USD,11/12/2042
PAY0777,Robin Wilson,SAL0974,"$1,791.55",USD,"December 12, 2042"
PAY0157,Riley Smith,SAL0139,$130.08,USD,"December 13, 2042"
PAY0549,Jordan Taylor,SAL0450,"€987,88",EUR,2042-12-14
PAY0956,Alex Anderson,SAL0166,"$1.971,56",USD,15/12/2042
PAY0515,Robin Thomas,SAL0282,"€598,67",EUR,"December 16, 2042"
PAY0689,Morgan Brown,,"$1,736.79",USD,"December 17, 2042"
PAY0066,Morgan Davis,,"$1.279,40",USD,18/12/2042
PAY0303,Morgan Jackson,SAL0885,"$1,128.98",USD,"December 19, 2042"
PAY0980,Casey Thomas,SAL0429,$180.29,USD,20/12/2042
PAY0224,Alex Moore,SAL0363,"€1.954,06",EUR,21/12/2042
PAY0551,Morgan Moore,,$954.37,USD,22/12/2042
PAY0200,Quinn Anderson,SAL0635,"€1.910,56",EUR,23/12/2042
PAY0554,Morgan Anderson,,"$695,11",USD,"December 24, 2042"
PAY0683,Robin Anderson,SAL0391,"€1.246,09",EUR,"December 25, 2042"
PAY0670,Quinn Taylor,SAL0781,"$266,53",USD,"December 26, 2042"
PAY0248,Riley Moore,SAL0128,"€1.169,69",EUR,2042-12-27
PAY0396,Jordan Thomas,SAL0211,"$1.255,62",USD,2042-12-28
PAY0317,Robin Brown,SAL0851,"$1.322,96",USD,"December 29, 2042"
PAY0282,Quinn Jackson,SAL0627,"€1,967.62",EUR,"December 30, 2042"
PAY0768,Jamie Smith,SAL0402,"$705,90",USD,2042-12-31
PAY0239,Casey Johnson,SAL0979,"€538,28",EUR,01/01/2043
PAY0536,Morgan Taylor,SAL0761,€801.74,EUR,02/01/2043
PAY0902,Jordan Anderson,SAL0329,"€1.998,20",EUR,"January 03, 2043"
PAY0314,Morgan Anderson,,$902.11,USD,04/01/2043
PAY0609,Alex Johnson,SAL0297,$607.02,USD,05/01/2043
PAY0413,Avery Smith,SAL0484,"€314,83",EUR,2043-01-06
PAY0092,Jamie Anderson,SAL0597,€599.65,EUR,07/01/2043
PAY0603,Casey Anderson,SAL0274,$379.31,USD,2043-01-08
PAY0835,Jordan Thomas,SAL0063,"€1,494.03",EUR,2043-01-09
PAY0781,Robin Anderson,SAL0106,"$951,09",USD,"January 10, 2043"
PAY0372,Jordan Brown,SAL0704,"$1,097.18",USD,"January 11, 2043"
PAY0433,Taylor Thomas,SAL0393,"€1,909.75",EUR,12/01/2043
PAY0681,Quinn Johnson,SAL0702,€210.97,EUR,2043-01-13
PAY0032,Riley Johnson,SAL0708,"€1.428,39",EUR,14/01/2043
PAY0466,Jamie Johnson,,"€1.999,56",EUR,15/01/2043
PAY0287,Taylor Taylor,SAL0897,"$514,60",USD,2043-01-16
PAY0429,Jordan Jackson,SAL0586,€772.28,EUR,"January 17, 2043"
PAY0853,Robin Brown,SAL0474,"€782,58",EUR,18/01/2043
PAY0464,Riley Taylor,SAL0987,$68.20,USD,19/01/2043
PAY0518,Avery Smith,SAL0698,"€1,001.73",EUR,2043-01-20
PAY0449,Casey Thomas,SAL0918,"€1.385,47",EUR,2043-01-21
PAY0226,Casey Brown,SAL0963,"$1.869,97",USD,2043-01-22
PAY0702,Jamie Johnson,SAL0718,"€1,301.28",EUR,"January 23, 2043"
PAY0885,Robin Smith,SAL0828,"$1.819,79",USD,"January 24, 2043"
PAY0666,Jordan Taylor,,"€1.348,76",EUR,"January 25, 2043"
PAY0875,Morgan Moore,SAL0623,"€1.665,88",EUR,"January 26, 2043"
PAY0461,Riley Johnson,SAL0296,"$875,55",USD,2043-01-27
PAY0008,Quinn Davis,SAL0168,"$1,344.06",USD,"January 28, 2043"
PAY0310,Morgan Johnson,SAL0480,"$298,63",USD,29/01/2043
PAY0278,Riley Jackson,SAL0652,"$988,79",USD,30/01/2043
PAY0859,Avery Davis,SAL0329,$399.41,USD,"January 31, 2043"
PAY0455,Jamie Wilson,SAL0452,€829.24,EUR,01/02/2043
PAY0672,Jordan Wilson,SAL0207,€151.85,EUR,"February 02, 2043"
PAY0207,Avery Johnson,SAL0172,"€727,68",EUR,03/02/2043
PAY0650,Alex Johnson,SAL0170,"€1.679,91",EUR,04/02/2043
PAY0752,Morgan Davis,SAL0580,"€1,141.37",EUR,"February 05, 2043"
PAY0347,Robin Jackson,SAL0065,"$870,13",USD,06/02/2043
PAY0291,Morgan Johnson,SAL0897,"€77,59",EUR,"February 07, 2043"
PAY0482,Jordan Johnson,SAL0267,"$277,31",USD,"February 08, 2043"
PAY0031,Casey Thomas,SAL0903,"$859,89",USD,09/02/2043
PAY0852,Jordan Smith,SAL0887,$774.33,USD,10/02/2043
PAY0165,Alex Wilson,SAL0775,"$1,233.63",USD,2043-02-11
PAY0663,Jordan Taylor,SAL0465,€333.38,EUR,12/02/2043
PAY0220,Quinn Thomas,SAL0564,"€1,491.20",EUR,"February 13, 2043"
PAY0967,Jamie Anderson,SAL0507,€806.27,EUR,"February 14, 2043"
PAY0045,Avery Brown,SAL0821,"€1,163.58",EUR,2043-02-15
PAY0969,Robin Thomas,SAL0515,"$878,47",USD,2043-02-16
PAY0333,Avery Taylor,SAL0660,"€1,272.60",EUR,17/02/2043
PAY0871,Morgan Davis,SAL0319,"$1.756,35",USD,18/02/2043
PAY0850,Casey Jackson,SAL0153,"$1.148,63",USD,2043-02-19
PAY0213,Morgan Jackson,SAL0102,"$58,43",USD,20/02/2043
PAY0187,Taylor Thomas,SAL0833,"$1.193,50",USD,21/02/2043
PAY0283,Taylor Davis,SAL0578,"$1,947.40",USD,"February 22, 2043"
PAY0645,Casey Johnson,SAL0783,€879.23,EUR,"February 23, 2043"
PAY0638,Casey Johnson,SAL0143,"€1,681.87",EUR,2043-02-24
PAY0177,Taylor Wilson,SAL0917,€807.20,EUR,2043-02-25
PAY0052,Taylor Johnson,SAL0146,"$73,54",USD,26/02/2043
PAY0831,Taylor Smith,SAL0970,"€1.300,29",EUR,27/02/2043
PAY0994,Alex Jackson,SAL0357,"€1.259,67",EUR,"February 28, 2043"
PAY0070,Riley Brown,SAL0004,"$653,31",USD,01/03/2043
PAY0664,Taylor Smith,SAL0936,"$66,38",USD,"March 02, 2043"
PAY0195,Avery Davis,SAL0245,"$964,11",USD,2043-03-03
PAY0328,Riley Moore,SAL0769,"$1,545.63",USD,04/03/2043
PAY0238,Avery Smith,SAL0271,"€1.404,79",EUR,05/03/2043
PAY0353,Alex Brown,SAL0222,"$1,382.85",USD,06/03/2043
PAY0341,Quinn Johnson,SAL0188,"$276,07",USD,2043-03-07
PAY0984,Casey Davis,SAL0814,"$1,952.41",USD,08/03/2043
PAY0443,Robin Smith,SAL0053,"€1,657.34",EUR,09/03/2043
PAY0038,Taylor Thomas,SAL0633,$320.54,USD,2043-03-10
PAY0603,Casey Anderson,SAL0274,"$1,316.40",USD,2043-03-11
PAY0500,Morgan Anderson,,"$1.863,73",USD,"March 12, 2043"
PAY0773,Taylor Johnson,SAL0163,"$1,628.60",USD,13/03/2043
PAY0258,Jordan Smith,SAL0095,€816.83,EUR,"March 14, 2043"
PAY0732,Morgan Anderson,SAL0284,$986.31,USD,2043-03-15
PAY0752,Morgan Davis,SAL0473,"€1,905.73",EUR,16/03/2043
PAY0407,Jamie Thomas,SAL0859,$69.83,USD,17/03/2043
PAY0381,Avery Davis,SAL0264,$146.03,USD,"March 18, 2043"
PAY0111,Avery Johnson,SAL0031,"$1,976.38",USD,19/03/2043
PAY0879,Taylor Taylor,SAL0611,$476.48,USD,2043-03-20
PAY0528,Casey Brown,SAL0680,€441.69,EUR,2043-03-21
PAY0220,Quinn Thomas,SAL0495,"€1.394,08",EUR,2043-03-22
PAY0741,Quinn Davis,SAL0778,"$1,281.15",USD,"March 23, 2043"
PAY0673,Taylor Brown,SAL0899,€156.30,EUR,"March 24, 2043"
PAY0416,Jordan Thomas,SAL0043,"$939,36",USD,25/03/2043
PAY0930,Taylor Johnson,SAL0707,€345.94,EUR,"March 26, 2043"
PAY0793,Quinn Davis,SAL0524,"$1,025.97",USD,"March 27, 2043"
PAY0088,Avery Jackson,,"$1,035.40",USD,"March 28, 2043"
PAY0653,Morgan Thomas,SAL0646,€689.61,EUR,29/03/2043
PAY0391,Taylor Davis,SAL0441,"$856,63",USD,"March 30, 2043"
PAY0685,Riley Thomas,SAL0744,"€846,01",EUR,31/03/2043
PAY0738,Alex Smith,SAL0019,"$1,040.88",USD,"April 01, 2043"
PAY0046,Morgan Jackson,SAL0706,"€1.619,67",EUR,"April 02, 2043"
PAY0500,Morgan Anderson,SAL0968,€689.19,EUR,"April 03, 2043"
PAY0425,Quinn Wilson,SAL0654,"$1,638.48",USD,"April 04, 2043"
PAY0406,Morgan Wilson,,"€563,90",EUR,"April 05, 2043"
PAY0850,Casey Jackson,SAL0153,"€549,25",EUR,06/04/2043
PAY0817,Avery Thomas,SAL0745,$820.42,USD,"April 07, 2043"
PAY0211,Morgan Thomas,SAL0287,"€902,01",EUR,"April 08, 2043"
PAY0088,Avery Jackson,SAL0310,"$1,769.10",USD,"April 09, 2043"
PAY0461,Riley Johnson,,€226.29,EUR,"April 10, 2043"
PAY0366,Morgan Brown,SAL0569,"$1.502,39",USD,2043-04-11
PAY0454,Morgan Thomas,SAL0955,"€1,409.08",EUR,"April 12, 2043"
PAY0932,Alex Smith,SAL0196,$417.13,USD,"April 13, 2043"
PAY0178,Jamie Thomas,,$605.32,USD,2043-04-14
PAY0491,Morgan Thomas,SAL0074,€796.58,EUR,15/04/2043
PAY0176,Jordan Johnson,SAL0016,"€1,425.67",EUR,16/04/2043
PAY0938,Alex Moore,SAL0578,"$51,40",USD,2043-04-17
PAY0590,Robin Thomas,SAL0380,"$1,286.08",USD,"April 18, 2043"
PAY0855,Alex Moore,SAL0130,"$1.889,83",USD,"April 19, 2043"
PAY0310,Morgan Johnson,SAL0480,"€882,50",EUR,2043-04-20
PAY0016,Alex Wilson,SAL0942,"$369,59",USD,21/04/2043
PAY0260,Robin Smith,SAL0699,€625.71,EUR,22/04/2043
PAY0886,Riley Thomas,SAL0729,"$870,03",USD,2043-04-23
PAY0377,Taylor Anderson,SAL0369,"$1.276,41",USD,"April 24, 2043"
PAY0443,Robin Smith,SAL0053,€685.65,EUR,2043-04-25
PAY0433,Taylor Thomas,,"€845,67",EUR,26/04/2043
PAY0994,Alex Jackson,SAL0357,"$1,646.47",USD,2043-04-27
PAY0988,Jordan Anderson,SAL0435,$539.95,USD,"April 28, 2043"
PAY0158,Morgan Taylor,SAL0770,€577.56,EUR,"April 29, 2043"
PAY0845,Riley Jackson,SAL0057,"$1,015.55",USD,2043-04-30
PAY0906,Riley Anderson,SAL0020,€739.88,EUR,2043-05-01
PAY0607,Robin Jackson,SAL0076,$363.61,USD,2043-05-02
PAY0557,Jordan Brown,SAL0427,"$1.200,10",USD,03/05/2043
PAY0353,Alex Brown,SAL0222,€666.66,EUR,2043-05-04
PAY0942,Jamie Thomas,,€113.70,EUR,05/05/2043
PAY0536,Morgan Taylor,SAL0761,"€1.706,36",EUR,06/05/2043
PAY0877,Casey Davis,SAL0346,"$1.585,55",USD,2043-05-07
PAY0513,Quinn Brown,SAL0254,"$1,180.82",USD,2043-05-08
PAY0996,Robin Moore,SAL0728,"€458,79",EUR,09/05/2043
PAY0708,Riley Moore,SAL0461,"$1,528.64",USD,"May 10, 2043"
PAY0391,Taylor Davis,SAL0179,€601.96,EUR,2043-05-11
PAY0626,Morgan Wilson,SAL0731,"$1,168.79",USD,12/05/2043
PAY0459,Quinn Jackson,SAL0504,€460.80,EUR,13/05/2043
PAY0543,Quinn Taylor,SAL0441,"$181,98",USD,2043-05-14
PAY0609,Alex Johnson,SAL0297,"€75,88",EUR,"May 15, 2043"
PAY0933,Robin Wilson,SAL0615,"$1.292,93",USD,2043-05-16
PAY0583,Avery Brown,SAL0108,"$218,84",USD,17/05/2043
PAY0219,Casey Thomas,SAL0832,$635.45,USD,2043-05-18
PAY0096,Quinn Thomas,SAL0339,"$1,175.95",USD,19/05/2043
PAY0700,Casey Thomas,SAL0137,$924.54,USD,2043-05-20
PAY0507,Avery Taylor,SAL0033,"$1,554.62",USD,"May 21, 2043"
PAY0823,Quinn Taylor,SAL0855,"€1.374,79",EUR,22/05/2043
PAY1000,Avery Davis,SAL0073,"€1,987.80",EUR,"May 23, 2043"
PAY0483,Alex Wilson,SAL0023,"€1,175.62",EUR,2043-05-24
PAY0100,Jordan Johnson,SAL0479,"€443,92",EUR,2043-05-25
PAY0454,Morgan Thomas,SAL0955,"€1,243.19",EUR,"May 26, 2043"
PAY0564,Riley Taylor,SAL0629,"$609,20",USD,2043-05-27
PAY0806,Riley Wilson,SAL0294,"$433,28",USD,"May 28, 2043"
PAY0463,Casey Taylor,SAL0054,€448.83,EUR,2043-05-29
PAY0258,Jordan Smith,SAL0095,"$1,516.62",USD,2043-05-30
PAY0380,Jordan Thomas,SAL0748,€288.70,EUR,"May 31, 2043"
PAY0600,Jordan Johnson,SAL0895,$278.58,USD,2043-06-01
PAY0251,Jamie Moore,,"€1.634,78",EUR,02/06/2043
PAY0469,Casey Smith,SAL0960,"€925,70",EUR,"June 03, 2043"
PAY0938,Alex Moore,SAL0610,"$1,975.70",USD,2043-06-04
PAY0684,Jamie Taylor,SAL0796,"€1.847,64",EUR,05/06/2043
PAY0936,Riley Anderson,SAL0119,"$115,32",USD,2043-06-06
PAY0585,Jamie Wilson,SAL0323,"€864,41",EUR,"June 07, 2043"
PAY0045,Avery Brown,SAL0821,"$265,99",USD,"June 08, 2043"
PAY0380,Jordan Thomas,SAL0748,"$1.341,66",USD,09/06/2043
PAY0579,Riley Anderson,SAL0423,"$1.766,87",USD,10/06/2043
PAY0047,Jamie Taylor,SAL0977,"€1.173,57",EUR,11/06/2043
PAY0726,Quinn Anderson,,"€758,80",EUR,12/06/2043
PAY0778,Jordan Moore,SAL0784,"€1.542,76",EUR,13/06/2043
PAY0946,Morgan Brown,SAL0272,"$1,623.19",USD,14/06/2043
PAY0573,Avery Thomas,SAL0871,"$1,454.59",USD,"June 15, 2043"
PAY0289,Jordan Davis,SAL0057,"$1,899.14",USD,16/06/2043
PAY0116,Avery Johnson,SAL0333,$893.92,USD,"June 17, 2043"
PAY0238,Avery Smith,SAL0271,"€721,42",EUR,18/06/2043
PAY0116,Avery Johnson,SAL0333,$869.90,USD,2043-06-19
PAY0413,Avery Smith,SAL0484,$856.73,USD,"June 20, 2043"
PAY0956,Alex Anderson,,"$1,032.81",USD,"June 21, 2043"
PAY0260,Robin Smith,,€555.39,EUR,2043-06-22
PAY0419,Quinn Jackson,SAL0587,"€995,49",EUR,"June 23, 2043"
PAY0940,Morgan Jackson,SAL0079,"€1.505,78",EUR,"June 24, 2043"
PAY0570,Quinn Moore,SAL0536,"$1.715,52",USD,"June 25, 2043"
PAY0943,Quinn Jackson,SAL0667,"$1.777,19",USD,26/06/2043
PAY0901,Casey Johnson,,"$154,51",USD,27/06/2043
PAY0670,Quinn Taylor,,"$967,49",USD,"June 28, 2043"
PAY0194,Taylor Taylor,SAL0154,$64.73,USD,29/06/2043
PAY0256,Avery Smith,SAL0876,"$1.491,02",USD,30/06/2043
PAY0520,Casey Taylor,SAL0265,"€1,346.93",EUR,"July 01, 2043"
PAY0572,Taylor Jackson,SAL0409,"€1,391.64",EUR,02/07/2043
PAY0654,Robin Thomas,SAL0658,"€1.484,88",EUR,2043-07-03
PAY0674,Morgan Moore,SAL0827,"$1,789.92",USD,2043-07-04
PAY0585,Jamie Wilson,SAL0323,"€1,384.83",EUR,05/07/2043
PAY0733,Riley Johnson,SAL0097,"€1,142.52",EUR,"July 06, 2043"
PAY0965,Jamie Brown,SAL0666,$855.76,USD,2043-07-07
PAY0603,Casey Anderson,SAL0274,"$289,56",USD,"July 08, 2043"
PAY0681,Quinn Johnson,SAL0702,$597.01,USD,"July 09, 2043"
PAY0260,Robin Smith,,$322.02,USD,10/07/2043
PAY0965,Jamie Brown,,€729.61,EUR,2043-07-11
PAY0108,Riley Smith,SAL0394,"€1.028,51",EUR,12/07/2043
PAY0199,Avery Wilson,SAL0001,"$1.694,46",USD,"July 13, 2043"
PAY0069,Jamie Moore,SAL0093,"$1.848,79",USD,2043-07-14
PAY0730,Quinn Taylor,SAL0235,"€1.786,55",EUR,2043-07-15
PAY0956,Alex Anderson,SAL0166,"$1,813.93",USD,16/07/2043
PAY0029,Taylor Johnson,SAL0118,€422.03,EUR,2043-07-17
PAY0328,Riley Moore,SAL0769,"€1.968,52",EUR,2043-07-18
PAY0899,Avery Davis,,"€1,665.22",EUR,2043-07-19
PAY0387,Robin Jackson,,"€338,13",EUR,20/07/2043
PAY0082,Jordan Wilson,,"€1,708.35",EUR,21/07/2043
PAY0480,Avery Brown,SAL0193,"$619,74",USD,22/07/2043
PAY0022,Avery Wilson,SAL0749,"$1.386,18",USD,"July 23, 2043"
PAY0057,Jamie Johnson,SAL0620,"€1.709,52",EUR,"July 24, 2043"
PAY0992,Robin Thomas,,"€1.319,58",EUR,"July 25, 2043"
PAY0477,Jamie Wilson,SAL0719,"$816,22",USD,2043-07-26
PAY0066,Morgan Davis,SAL0547,"€1.711,26",EUR,2043-07-27
PAY0733,Riley Johnson,SAL0097,€357.51,EUR,2043-07-28
PAY0997,Robin Moore,SAL0969,"$1,550.50",USD,"July 29, 2043"
PAY0464,Riley Taylor,SAL0987,$840.19,USD,30/07/2043
PAY0551,Morgan Moore,,"€1.778,24",EUR,2043-07-31
PAY0050,Alex Thomas,SAL0291,"$226,09",USD,"August 01, 2043"
PAY0625,Alex Davis,SAL0756,"$484,01",USD,2043-08-02
PAY0093,Riley Thomas,SAL0581,"$1.440,99",USD,2043-08-03
PAY0368,Jamie Thomas,SAL0175,$781.92,USD,2043-08-04
PAY0483,Alex Wilson,SAL0023,"€584,54",EUR,05/08/2043
PAY0579,Riley Anderson,,"€55,19",EUR,06/08/2043
PAY0222,Taylor Moore,SAL0568,"€367,54",EUR,2043-08-07
PAY0758,Riley Taylor,,€53.57,EUR,2043-08-08
PAY1000,Avery Davis,SAL0073,€796.17,EUR,"August 09, 2043"
PAY0528,Casey Brown,SAL0680,"$1,591.24",USD,2043-08-10
PAY0789,Alex Taylor,SAL0813,$866.74,USD,11/08/2043
PAY0880,Taylor Johnson,SAL0613,"€1.244,34",EUR,"August 12, 2043"
PAY0162,Robin Thomas,,€256.61,EUR,2043-08-13
PAY0352,Quinn Taylor,SAL0592,$658.91,USD,14/08/2043
PAY0878,Jordan Brown,SAL0210,"€1.271,65",EUR,15/08/2043
PAY0250,Casey Thomas,SAL0689,"$1,863.31",USD,16/08/2043
PAY0472,Riley Davis,SAL0881,$159.16,USD,17/08/2043
PAY0181,Taylor Wilson,SAL0302,"$1.798,97",USD,"August 18, 2043"
PAY0951,Quinn Davis,SAL0430,"$1.701,92",USD,2043-08-19
PAY0779,Avery Moore,SAL0238,"€1,853.76",EUR,"August 20, 2043"
PAY0062,Alex Jackson,SAL0353,"$780,98",USD,"August 21, 2043"
PAY0059,Casey Jackson,SAL0746,"$1,981.42",USD,22/08/2043
PAY0699,Morgan Anderson,SAL0447,"€233,86",EUR,2043-08-23
PAY0466,Jamie Johnson,SAL0866,"$438,44",USD,2043-08-24
PAY0951,Quinn Davis,SAL0430,"€937,41",EUR,"August 25, 2043"
PAY0723,Jordan Anderson,SAL0925,"$178,68",USD,"August 26, 2043"
PAY0129,Robin Wilson,SAL0678,$355.40,USD,"August 27, 2043"
PAY0467,Jordan Anderson,SAL0053,"€1,120.30",EUR,2043-08-28
PAY0505,Riley Brown,SAL0701,"€1.042,57",EUR,29/08/2043
PAY0529,Morgan Smith,SAL0482,"$815,33",USD,2043-08-30
PAY0982,Alex Taylor,SAL0997,"$1.234,19",USD,2043-08-31
PAY0461,Riley Johnson,SAL0296,"$688,84",USD,2043-09-01
PAY0243,Riley Taylor,SAL0306,"$314,95",USD,"September 02, 2043"
PAY0521,Robin Anderson,SAL0555,$515.29,USD,"September 03, 2043"
PAY0579,Riley Anderson,,$379.09,USD,2043-09-04
PAY0615,Casey Thomas,SAL0002,€538.67,EUR,2043-09-05
PAY0103,Jamie Wilson,SAL0856,"€499,19",EUR,"September 06, 2043"
PAY0962,Riley Brown,SAL0122,"€502,34",EUR,2043-09-07
PAY0232,Robin Wilson,SAL0003,"€1.188,86",EUR,"September 08, 2043"
PAY0089,Casey Taylor,,"$1.527,15",USD,2043-09-09
PAY0075,Alex Moore,SAL0406,€851.23,EUR,10/09/2043
PAY0620,Jordan Brown,SAL0224,$852.36,USD,"September 11, 2043"
PAY0367,Robin Anderson,SAL0803,€141.28,EUR,12/09/2043
PAY0548,Casey Jackson,SAL0790,€161.59,EUR,"September 13, 2043"
PAY0030,Quinn Davis,SAL0947,"$1.016,38",USD,2043-09-14
PAY0105,Jamie Moore,SAL0404,$664.16,USD,15/09/2043
PAY0374,Jordan Smith,SAL0683,$382.27,USD,16/09/2043
PAY0883,Riley Taylor,SAL0147,€613.43,EUR,2043-09-17
PAY0715,Riley Wilson,SAL0377,"$259,08",USD,18/09/2043
PAY0340,Avery Davis,SAL0209,"$540,28",USD,"September 19, 2043"
PAY0798,Robin Davis,SAL0606,€745.26,EUR,"September 20, 2043"
PAY0115,Riley Johnson,SAL0641,€692.63,EUR,21/09/2043
PAY0386,Taylor Anderson,,"€1.572,43",EUR,2043-09-22
PAY0016,Alex Wilson,SAL0942,"€313,45",EUR,2043-09-23
PAY0497,Alex Anderson,SAL0802,"€619,76",EUR,2043-09-24
PAY0784,Alex Johnson,SAL0034,"$1.138,74",USD,"September 25, 2043"
PAY0456,Robin Johnson,SAL0668,"$460,88",USD,2043-09-26
PAY0611,Avery Johnson,SAL0340,"€1.090,28",EUR,2043-09-27
PAY0822,Alex Jackson,SAL0605,"€531,78",EUR,2043-09-28
PAY0738,Alex Smith,SAL0019,"€822,05",EUR,29/09/2043
